,product_uid,material
1864973,216013.0,Solid Wood
1864997,216014.0,Vitreous China
1865069,216017.0,Plastic
1865082,216018.0,Plastic
1865160,216022.0,Composite
1865248,216028.0,Stainless Steel
1865274,216029.0,Plastic
1865316,216031.0,Ceramic
1865360,216033.0,Plastic
1865404,216035.0,Other Wood
1865416,216036.0,Wood
1865451,216037.0,Wool & Wool Blend
1865535,216041.0,Vinyl
1865607,216044.0,Metal
1865645,216047.0,Galvanized Steel
1865705,216050.0,Steel
1865743,216051.0,Natural Stone
1865759,216052.0,Steel
1865787,216055.0,Steel
1865815,216056.0,Laminate
1865894,216059.0,Polyester
1865906,216060.0,Polypropylene
1865932,216061.0,Steel
1865958,216062.0,Metal
1865988,216063.0,Resin
1865989,216063.0,Metal rod / resin finial
1866053,216068.0,Concrete
1866066,216069.0,Plastic
1866079,216070.0,Brass
1866084,216070.0,Brass
1866101,216071.0,Wood
1866122,216072.0,Other
1866155,216073.0,Glass
1866173,216074.0,Vitreous China
1866234,216075.0,No Shelf
1866235,216075.0,Glass
1866251,216076.0,PVC schedule 80
1866301,216078.0,Other
1866330,216080.0,Brass
1866354,216081.0,Steel
1866381,216082.0,Steel
1866422,216085.0,Rubber
1866454,216087.0,Plastic
1866481,216089.0,Wood
1866538,216092.0,Steel
1866562,216093.0,Metal/Wood
1866564,216093.0,"Metal, Marble, Hardwood"
1866583,216094.0,Plastic
1866622,216095.0,Ceramic
1866640,216096.0,Metal
1866671,216097.0,Comfort Grip
1866711,216099.0,Steel
1866749,216100.0,Metal
1866802,216102.0,Wool & Wool Blend
1866823,216103.0,Plastic
1866828,216104.0,PVC
1866864,216105.0,Polyester
1866887,216106.0,Resin
1866923,216108.0,Multi-Purpose
1866955,216109.0,Synthetic
1866999,216111.0,Wire
1867021,216112.0,Steel
1867028,216112.0,Plastic
1867050,216113.0,Steel
1867113,216115.0,Steel
1867129,216116.0,Multi-Purpose
1867132,216116.0,Brass
1867148,216117.0,Composite
1867184,216118.0,Steel
1867204,216119.0,Foam
1867205,216119.0,Aluminum
1867228,216120.0,Steel
1867245,216121.0,Steel
1867269,216122.0,Vinyl
1867287,216124.0,Composite
1867312,216124.0,Engineered quartz composite
1867366,216127.0,Steel
1867414,216129.0,Acrylonitrile Butadiene Styrene (ABS)
1867506,216133.0,Plastic
1867552,216135.0,Cast Iron
1867589,216138.0,Plastic
1867647,216142.0,Steel
1867684,216144.0,Other
1867758,216147.0,Foam
1867759,216147.0,Metal/Wood
1867794,216149.0,Medium Density Fiberboard (MDF)
1867845,216151.0,Steel
1867889,216153.0,Other
1867943,216155.0,Glass
1868105,216162.0,Glass
1868135,216163.0,Glass
1868167,216165.0,Plastic
1868177,216166.0,Plastic
1868216,216168.0,Cotton
1868243,216169.0,Plastic
1868273,216170.0,Stainless Steel
1868295,216171.0,"Seamless Stainless Steel tubes and caps, Quick Release Knobs, Wire clips"
1868324,216172.0,Oil
1868343,216173.0,Acrylic
1868365,216174.0,Vinyl / PVC
1868382,216175.0,Steel
1868409,216177.0,Metal
1868454,216180.0,Steel
1868461,216180.0,Aluminum
1868494,216182.0,Composite
1868525,216183.0,Foam
1868539,216184.0,PVC
1868545,216184.0,Plastic
1868569,216185.0,Steel
1868643,216189.0,Steel
1868698,216191.0,Synthetic
1868714,216192.0,Metal
1868749,216193.0,High Density Fiberboard (HDF)
1868750,216193.0,Laminate
1868776,216194.0,Metal
1868777,216194.0,"Metal, Wood"
1868799,216195.0,Galvanized Steel
1868829,216197.0,Zinc Coated
1868830,216197.0,Galvanized Steel
1868865,216199.0,Wood
1868869,216199.0,Glass
1868890,216200.0,Plastic
1868903,216201.0,Plastic
1868924,216202.0,Wood
1868927,216202.0,"Stainless Steel, Wood"
1868962,216203.0,Natural Stone
1869066,216207.0,Other
1869167,216211.0,Copper
1869194,216212.0,Composite
1869212,216212.0,Maple
1869240,216213.0,Composite
1869290,216215.0,Brass
1869308,216216.0,Wood
1869356,216218.0,Composite
1869394,216220.0,Plastic
1869416,216221.0,Multi-Surface
1869449,216223.0,Plastic
1869455,216223.0,Plastic
1869468,216224.0,Wood
1869504,216226.0,Wood
1869542,216227.0,Laminate
1869543,216227.0,HDF
1869617,216231.0,Oil
1869670,216234.0,Plastic
1869735,216237.0,Fiberglass
1869775,216239.0,Wood
1869788,216240.0,Laminate
1869801,216241.0,Anodized Steel
1869825,216242.0,Bronze
1869855,216243.0,Synthetic
1869894,216246.0,Polyfiber
1869909,216247.0,Resin
1869939,216249.0,Aluminum
1869974,216250.0,Wood
1869999,216252.0,Wood
1870000,216252.0,"Solid hardwood construction. Black faux leather seat over high-density foam. Durable ball-bearing for full, 360 degree swivel."
1870024,216253.0,Steel
1870044,216254.0,Other
1870106,216257.0,Brass
1870121,216258.0,Steel
1870221,216263.0,Oil
1870250,216264.0,Composite
1870351,216268.0,Synthetic
1870375,216269.0,Polyfiber
1870391,216270.0,Vinyl
1870419,216271.0,Plastic
1870442,216272.0,Aluminum
1870478,216273.0,Stainless Steel
1870501,216274.0,Steel
1870514,216274.0,Steel
1870537,216275.0,Laminate
1870538,216275.0,"Medium Density Fiberboard, paper, resin (both acrylic and melamine) polyurethane hot metal and olefin hot metal adhesive"
1870570,216277.0,Steel
1870632,216280.0,Polyester
1870671,216282.0,Acrylonitrile Butadiene Styrene (ABS)
1870728,216285.0,Vinyl
1870750,216286.0,Metal
1870777,216288.0,Polyurethane
1870821,216290.0,steel
1870859,216293.0,Steel
1870918,216296.0,High Speed Steel
1870932,216297.0,Steel
1870944,216297.0,Fiberglass
1870959,216298.0,Galvanized malleable iron
1870964,216298.0,Iron
1871036,216301.0,Synthetic
1871059,216302.0,Metal
1871160,216306.0,Fiberglass
1871179,216307.0,Steel
1871197,216308.0,Composite
1871225,216309.0,ABS Plastic
1871253,216310.0,Cardboard
1871254,216310.0,Proprietary
1871281,216311.0,Glass
1871294,216312.0,Steel
1871343,216314.0,Brass
1871356,216315.0,Rubber
1871368,216316.0,PVC
1871372,216316.0,PVC
1871399,216317.0,Stainless Steel
1871462,216320.0,Steel
1871487,216321.0,Particle Board
1871511,216322.0,Porcelain
1871531,216322.0,Solid Wood
1871550,216322.0,Porcelain
1871571,216323.0,Steel
1871594,216324.0,Polyurethane
1871644,216325.0,Glass
1871681,216326.0,Glass
1871689,216327.0,Porcelain
1871710,216327.0,Solid Wood
1871729,216327.0,Marble
1871782,216329.0,Frieze Polypropylene
1871787,216329.0,0
1871826,216331.0,Laminate
1871846,216332.0,Alloy
1871891,216335.0,Aluminum
1871914,216336.0,Steel
1871937,216337.0,Stainless Steel
1871983,216340.0,Plastic
1872006,216341.0,Fabric
1872024,216342.0,Copper
1872067,216344.0,Steel
1872092,216345.0,Plastic
1872155,216349.0,Plastic
1872178,216350.0,Aluminum
1872185,216350.0,Resin
1872203,216351.0,Wood
1872223,216352.0,Composite
1872250,216353.0,Brass
1872274,216354.0,MDF / Composite Wood
1872287,216355.0,Wood
1872295,216355.0,Steel
1872309,216356.0,Wood
1872332,216357.0,Titanium
1872377,216360.0,No Handle
1872380,216360.0,Other
1872432,216361.0,Glass
1872446,216362.0,PVC
1872537,216367.0,Aluminum
1872560,216368.0,Porcelain
1872584,216368.0,Solid Wood
1872600,216368.0,Engineered stone composite
1872632,216369.0,Metal
1872653,216370.0,Resin
1872660,216370.0,Resin
1872681,216371.0,Aluminum
1872683,216371.0,Aluminum
1872685,216371.0,Acrylic
1872712,216373.0,Copper
1872774,216375.0,Steel
1872793,216375.0,Other
1872836,216377.0,Cast Iron
1872940,216380.0,Marble
1873087,216387.0,Oil
1873103,216388.0,Medium Density Fiberboard (MDF)
1873164,216391.0,Solid Wood
1873188,216392.0,Wood
1873218,216393.0,Acrylic
1873274,216395.0,Metal
1873289,216396.0,Wood
1873303,216397.0,Aluminum
1873333,216399.0,Hard plastic
1873378,216402.0,PVC
1873380,216402.0,PVC
1873471,216407.0,Polypropylene
1873504,216409.0,Wood
1873509,216409.0,High Carbon Steel
1873548,216411.0,Composite
1873556,216411.0,Composite
1873617,216413.0,Marble
1873644,216415.0,Resin
1873694,216418.0,Wood
1873710,216419.0,Wood
1873754,216421.0,Brass
1873759,216421.0,Brass
1873784,216422.0,Copper
1873814,216423.0,Wood
1873822,216424.0,Cast Iron
1873839,216424.0,Solid-surface materials
1873929,216431.0,Metal
1873952,216433.0,Steel
1874103,216441.0,Other
1874126,216442.0,Metal
1874158,216445.0,Aluminum
1874177,216446.0,Wood
1874225,216449.0,Wood
1874253,216450.0,Brass
1874296,216451.0,Other
1874312,216452.0,Anodized Steel
1874376,216455.0,Metal
1874377,216455.0,Vinyl
1874408,216456.0,LAMINATED PARTICLE BOARD
1874430,216457.0,Wire
1874450,216458.0,Aluminum
1874479,216459.0,Granite
1874503,216459.0,Solid Wood
1874522,216459.0,Engineered stone composite
1874566,216463.0,PVC
1874614,216465.0,Rubber
1874661,216467.0,Cardboard
1874662,216467.0,Synthetic
1874677,216468.0,Aluminum
1874747,216472.0,Metal
1874771,216474.0,Plywood
1874784,216474.0,MDF
1874886,216479.0,Polyurethane
1874909,216480.0,Resin
1874956,216483.0,Other
1874982,216484.0,Metal
1875044,216488.0,Wood
1875137,216491.0,Other
1875139,216491.0,Wood
1875205,216494.0,Metal
1875222,216495.0,Metal
1875299,216498.0,Steel
1875318,216499.0,Acrylic
1875339,216499.0,Medium Density Fiberboard (MDF)
1875355,216499.0,Solid-surface materials
1875388,216500.0,Acrylic
1875440,216503.0,Rubber
1875497,216505.0,Steel
1875566,216508.0,Wood
1875567,216508.0,"Solid Hardwood, Woven Seat"
1875594,216509.0,Acrylic
1875650,216511.0,Plywood
1875686,216512.0,Steel
1875722,216514.0,Vinyl
1875767,216517.0,Other
1875770,216517.0,"cast iron, silicone, pp plastic, stainless"
1875806,216520.0,Wood
1875842,216521.0,Synthetic
1875943,216527.0,Metal
1875944,216527.0,Aluminum
1875962,216528.0,Brass
1875966,216528.0,Brass
1876000,216530.0,Stainless Steel
1876022,216531.0,Steel
1876062,216532.0,Glass
1876086,216533.0,Glass
1876104,216534.0,Polyfiber
1876105,216534.0,Steel
1876128,216535.0,"MDF,PB, Poplar solid wood and venner"
1876150,216536.0,Plastic
1876171,216537.0,Copper
1876201,216538.0,Plastic
1876242,216541.0,Rubber
1876328,216544.0,Plastic
1876361,216545.0,Steel
1876431,216548.0,Plastic
1876449,216549.0,Fibre Reinforced Polymer (FRP)
1876467,216550.0,Plastic
1876484,216551.0,Ceramic
1876506,216552.0,Thermoplastic rubber (TPR)
1876571,216555.0,Metal
1876577,216555.0,BiMetal
1876591,216556.0,Wood
1876632,216558.0,Metal
1876698,216561.0,Plastic
1876699,216561.0,Stainless Steel
1876701,216561.0,Plastic
1876764,216564.0,Particle Board
1876777,216564.0,Particle Board
1876817,216567.0,Thermoplastic
1876944,216572.0,Cardboard
1876945,216572.0,Proprietary
1876983,216574.0,Other
1876999,216574.0,Medium Density Fiberboard (MDF)
1877015,216574.0,Marble
1877039,216575.0,Copper
1877065,216576.0,LAMINATED PARTICLE BOARD
1877089,216577.0,Metal
1877104,216579.0,Cedar
1877155,216581.0,Metal
1877219,216585.0,Hard Plastic
1877268,216588.0,Plastic
1877293,216591.0,Steel
1877313,216592.0,Resin
1877339,216594.0,Steel
1877354,216595.0,Wood
1877379,216596.0,Acrylic
1877415,216598.0,Aluminum
1877471,216600.0,Resin
1877540,216604.0,Laminate
1877541,216604.0,"Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive"
1877555,216605.0,Metal
1877567,216606.0,Steel
1877632,216609.0,Aluminum
1877677,216611.0,Laminate
1877678,216611.0,"Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive"
1877706,216612.0,Oil
1877728,216613.0,Nylon
1877761,216614.0,Composite
1877772,216615.0,Wood
1877774,216615.0,Wood
1877797,216616.0,Brass
1877834,216618.0,Polypropylene
1877884,216621.0,PVC
1877913,216622.0,Steel
1877969,216625.0,Laminate
1878041,216627.0,Polyester
1878136,216631.0,Metal
1878155,216632.0,Wrought Iron
1878162,216632.0,Wrought Iron
1878189,216633.0,Synthetic
1878199,216634.0,Steel
1878268,216637.0,Medium Density Fiberboard (MDF)
1878309,216638.0,Wool & Wool Blend
1878330,216639.0,Foam
1878331,216639.0,Steel
1878345,216639.0,Glass
1878357,216640.0,Aluminum
1878384,216641.0,Vinyl
1878430,216643.0,Steel
1878452,216644.0,Vinyl
1878511,216647.0,Plastic
1878540,216648.0,Chrome-Plated Steel
1878541,216648.0,Painted Steel
1878553,216649.0,ALUMINUM
1878554,216649.0,Metal
1878561,216649.0,Plastic
1878576,216650.0,Steel
1878658,216654.0,Polyester
1878691,216656.0,Galvanized Steel
1878734,216658.0,Medium Density Fiberboard (MDF)
1878770,216659.0,Metal
1878794,216660.0,Polyethylene
1878809,216661.0,Plastic
1878817,216661.0,Plastic
1878825,216662.0,Stainless Steel
1878839,216664.0,Steel
1878875,216665.0,Ceramic
1878893,216666.0,Aluminum
1878926,216668.0,Synthetic
1878969,216670.0,Polyurethane
1879045,216675.0,Steel
1879081,216677.0,Glass
1879104,216678.0,Foam
1879149,216681.0,Resin
1879163,216682.0,Plastic
1879179,216683.0,Mahogany
1879197,216686.0,Steel
1879207,216687.0,Plywood
1879225,216687.0,Birch
1879250,216688.0,Steel
1879283,216689.0,Steel
1879302,216690.0,Vinyl
1879345,216691.0,Ceramic
1879357,216692.0,Wood
1879367,216694.0,Steel
1879427,216696.0,Other
1879435,216697.0,Multiple
1879447,216697.0,Multi-Purpose
1879476,216698.0,Metal
1879496,216699.0,Steel
1879514,216700.0,Metal
1879530,216702.0,Steel
1879561,216703.0,Aluminum
1879610,216705.0,Steel
1879743,216710.0,Foam
1879775,216713.0,Laminate
1879806,216714.0,Synthetic
1879865,216720.0,Vitreous China
1879884,216720.0,Marble
1879922,216721.0,Plastic
1879933,216721.0,Steel
1879973,216723.0,Polyester
1879995,216724.0,PVC
1880011,216725.0,Steel
1880027,216726.0,Manila
1880048,216727.0,Metal
1880149,216731.0,Brass
1880203,216733.0,Porcelain
1880214,216734.0,Vinyl
1880248,216737.0,Wood
1880356,216741.0,Metal
1880381,216742.0,Wood
1880400,216743.0,Steel
1880417,216744.0,Titanium
1880480,216746.0,Laminate
1880481,216746.0,"Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive"
1880495,216747.0,Alloy
1880515,216748.0,Slate
1880552,216750.0,Cast Iron
1880584,216751.0,Natural Fiber
1880633,216753.0,Wool & Wool Blend
1880671,216755.0,Brass
1880688,216756.0,Steel
1880712,216757.0,Composite
1880740,216758.0,Steel
1880785,216761.0,Aluminum
1880835,216763.0,Aluminum
1880853,216764.0,Metal
1880902,216767.0,Aluminum
1880919,216768.0,Fiberboard
1881016,216773.0,Steel
1881084,216776.0,Brass
1881110,216777.0,Steel
1881135,216778.0,Zinc Coated
1881136,216778.0,Galvanized Steel
1881171,216780.0,Steel
1881200,216783.0,CPVC
1881205,216783.0,Plastic
1881226,216784.0,Vinyl
1881236,216785.0,Carbide
1881304,216787.0,Marble
1881383,216791.0,Other
1881400,216791.0,Medium Density Fiberboard (MDF)
1881416,216791.0,Granite
1881459,216793.0,Solid Brass
1881478,216794.0,Steel
1881591,216798.0,Synthetic
1881661,216802.0,Aluminum
1881668,216802.0,Resin
1881678,216804.0,Galvanized Steel
1881741,216807.0,Plastic
1881763,216808.0,Stainless Steel
1881787,216809.0,Plastic
1881841,216811.0,Brass
1881887,216813.0,Stainless Steel
1881913,216814.0,Laminate
1881931,216815.0,Stone
1881980,216817.0,Medium Density Fiberboard (MDF)
1882030,216819.0,Aluminum
1882084,216821.0,Wool & Wool Blend
1882125,216823.0,Acrylic
1882136,216824.0,Steel
1882182,216825.0,Water
1882228,216827.0,Vinyl
1882289,216830.0,Galvanized steel
1882332,216831.0,Stainless Steel
1882345,216832.0,Cast iron
1882350,216832.0,EPDM rubber
1882371,216833.0,Metal
1882475,216836.0,Plastic
1882535,216839.0,Porcelain
1882591,216842.0,Other
1882618,216845.0,Stainless Steel
1882663,216848.0,Composite
1882700,216850.0,Plastic
1882720,216851.0,Multiple
1882750,216852.0,Synthetic
1882757,216853.0,Steel
1882762,216853.0,Galvanized Steel
1882787,216854.0,Metal
1882799,216855.0,Aluminum
1882818,216856.0,Other
1882819,216856.0,PVC
1882836,216857.0,Stainless Steel
1882909,216860.0,Polyethylene
1882916,216860.0,Brass
1882920,216860.0,Brass
1882924,216860.0,Polyethylene
1882944,216861.0,Plastic
1883000,216863.0,Acrylic
1883038,216865.0,Plastic
1883046,216866.0,High Speed Steel
1883057,216866.0,Steel
1883101,216868.0,Steel
1883122,216869.0,Metal
1883163,216871.0,Wood
1883164,216871.0,PVC
1883175,216871.0,Other Wood
1883201,216872.0,Synthetic
1883222,216873.0,Wood
1883259,216874.0,Marble
1883281,216875.0,Cast-Iron
1883307,216876.0,Stainless steel
1883373,216879.0,Wood
1883384,216880.0,Comfort Grip
1883406,216881.0,Copper
1883445,216882.0,Composite
1883460,216883.0,Carbide
1883502,216885.0,Other
1883576,216889.0,Vinyl
1883595,216890.0,Nylon
1883635,216892.0,Plastic
1883653,216893.0,Vinyl
1883721,216895.0,Glass
1883828,216900.0,Plastic
1883835,216901.0,Steel
1883841,216901.0,Metal
1883857,216902.0,Porcelain
1883881,216902.0,Solid Wood
1883900,216902.0,Porcelain
1883918,216903.0,Polyurethane
1883945,216904.0,Vinyl
1883988,216908.0,Paper
1884094,216915.0,Metal
1884095,216915.0,Metal
1884122,216917.0,Carbide
1884136,216917.0,Multi-Purpose
1884155,216918.0,Vinyl
1884171,216919.0,Cotton
1884224,216921.0,Metal
1884268,216922.0,Metal
1884302,216924.0,Wood
1884353,216927.0,Polyester
1884417,216929.0,Marble
1884431,216930.0,Galvanized Steel
1884512,216934.0,Cardboard
1884513,216934.0,Proprietary
1884556,216936.0,Aluminum
1884581,216937.0,Aluminum
1884588,216937.0,Other
1884603,216939.0,Other
1884677,216942.0,Nylon
1884705,216943.0,Brass
1884774,216947.0,Metal
1884836,216950.0,Glass
1884866,216952.0,Galvanized Steel
1884885,216953.0,Paper
1884937,216954.0,Vinyl
1884941,216954.0,Stainless Steel
1884956,216955.0,PVC
1884971,216956.0,Plastic
1884992,216958.0,Aluminum
1885039,216959.0,Porcelain
1885056,216960.0,Wood
1885092,216961.0,Wool & Wool Blend
1885159,216964.0,Copper
1885193,216965.0,Acrylic
1885264,216968.0,Polyfiber
1885265,216968.0,Aluminum
1885290,216969.0,Metal
1885309,216970.0,Metal
1885315,216970.0,BiMetal
1885334,216971.0,Steel
1885412,216974.0,Polypropylene
1885442,216975.0,Wood
1885464,216976.0,Brass
1885479,216977.0,Wood
1885530,216979.0,Synthetic
1885581,216982.0,Alloy
1885605,216983.0,Other
1885625,216984.0,ABS
1885629,216984.0,Acrylonitrile Butadiene Styrene (ABS)
1885650,216985.0,Brass
1885692,216988.0,Solid Brass
1885735,216990.0,Maple
1885774,216992.0,Nylon
1885788,216993.0,Steel
1885793,216993.0,Metal
1885817,216994.0,Steel
1885851,216995.0,Steel
1885900,216998.0,Polyethylene
1885948,217000.0,Acrylic
1886054,217004.0,Ceramic
1886113,217007.0,Plastic
1886136,217008.0,Brass
1886138,217008.0,Brass
1886158,217009.0,Cotton
1886194,217011.0,Plastic
1886261,217013.0,Vitreous China
1886294,217014.0,Other
1886318,217015.0,Copper
1886358,217016.0,Steel
1886363,217016.0,Steel
1886460,217020.0,Laminate
1886461,217020.0,"Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive"
1886533,217024.0,Aluminum
1886563,217025.0,Fiberglass
1886657,217030.0,Plastic
1886669,217031.0,Steel
1886742,217033.0,Vinyl
1886804,217035.0,Metal
1886828,217036.0,Metal
1886841,217037.0,Other
1886889,217039.0,Stainless Steel
1886890,217039.0,Painted Steel
